time,state,altitude_m,rotation_x_deg,rotation_y_deg,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,roll_rate_deg_s,control_allowed,fin_command
1782241196.4208632,IDLE,-0.1,-1.9132026103750672,-84.72083680066466,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.4320252,IDLE,-0.1,-1.98926522582596,-84.52572027140903,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.4423351,IDLE,-0.1,-1.98926522582596,-84.52572027140903,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.4528573,IDLE,-0.1,-1.98926522582596,-84.52572027140903,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.4638045,IDLE,-0.1,-1.98926522582596,-84.52572027140903,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.4743767,IDLE,-0.1,-1.98926522582596,-84.52572027140903,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.4850423,IDLE,-0.1,-1.8624829093812165,-84.32834351849316,-4.469070802020421,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.4953444,IDLE,-0.1,-1.8624829093812165,-84.32834351849316,-4.469070802020421,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.5059316,IDLE,-0.1,-1.8624829093812165,-84.32834351849316,-4.469070802020421,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.5164237,IDLE,-0.1,-1.8624829093812165,-84.32834351849316,-4.469070802020421,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.526972,IDLE,-0.1,-1.8624829093812165,-84.32834351849316,-4.469070802020421,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.5375264,IDLE,-0.1,-1.8568146864919728,-84.71733926892925,-4.411775022507339,0.4583662361046586,0.057295779513082325,0.057295779513082325,False,0.0
1782241196.548361,IDLE,-0.1,-1.8568146864919728,-84.71733926892925,-4.411775022507339,0.4583662361046586,0.057295779513082325,0.057295779513082325,False,0.0
1782241196.5591512,IDLE,-0.1,-1.8568146864919728,-84.71733926892925,-4.411775022507339,0.4583662361046586,0.057295779513082325,0.057295779513082325,False,0.0
1782241196.5694091,IDLE,-0.1,-1.8568146864919728,-84.71733926892925,-4.411775022507339,0.4583662361046586,0.057295779513082325,0.057295779513082325,False,0.0
1782241196.5800238,IDLE,-0.1,-1.8568146864919728,-84.71733926892925,-4.411775022507339,0.4583662361046586,0.057295779513082325,0.057295779513082325,False,0.0
1782241196.5907307,IDLE,-0.1,-1.848093847746071,-84.9901570486055,-4.354479242994256,0.34377467707849396,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.601029,IDLE,-0.1,-1.848093847746071,-84.9901570486055,-4.354479242994256,0.34377467707849396,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.6112456,IDLE,-0.1,-1.848093847746071,-84.9901570486055,-4.354479242994256,0.34377467707849396,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.6219845,IDLE,-0.1,-1.848093847746071,-84.9901570486055,-4.354479242994256,0.34377467707849396,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.6326032,IDLE,-0.1,-2.20927834174045,-84.27240659624441,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.643215,IDLE,-0.09,-2.20927834174045,-84.27240659624441,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.6536214,IDLE,-0.09,-2.20927834174045,-84.27240659624441,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.6640933,IDLE,-0.09,-2.20927834174045,-84.27240659624441,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.6746418,IDLE,-0.09,-2.20927834174045,-84.27240659624441,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
