timestamp,type,raw,parsed
2026-08-12T19:42:18.103+00:00,BIN,"BIN,ver=1,type=1,seq=55552,ts=55,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=481,roll_cd=-810,yaw_cd=-156,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":55552,""ts"":55,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":481,""roll_cd"":-810,""yaw_cd"":-156,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.188+00:00,BIN,"BIN,ver=1,type=1,seq=55738,ts=55,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=387,roll_cd=-976,yaw_cd=63,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":55738,""ts"":55,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":387,""roll_cd"":-976,""yaw_cd"":63,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.273+00:00,BIN,"BIN,ver=1,type=1,seq=55738,ts=55,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=399,roll_cd=-782,yaw_cd=138,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":55738,""ts"":55,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":399,""roll_cd"":-782,""yaw_cd"":138,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.356+00:00,BIN,"BIN,ver=1,type=1,seq=55851,ts=55,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=399,roll_cd=-782,yaw_cd=138,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":55851,""ts"":55,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":399,""roll_cd"":-782,""yaw_cd"":138,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.442+00:00,BIN,"BIN,ver=1,type=1,seq=55851,ts=56,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=350,roll_cd=-971,yaw_cd=238,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":55851,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":350,""roll_cd"":-971,""yaw_cd"":238,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.525+00:00,BIN,"BIN,ver=1,type=1,seq=55970,ts=56,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=278,roll_cd=-821,yaw_cd=340,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":55970,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":278,""roll_cd"":-821,""yaw_cd"":340,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.609+00:00,BIN,"BIN,ver=1,type=1,seq=56091,ts=56,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=427,roll_cd=-835,yaw_cd=286,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56091,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":427,""roll_cd"":-835,""yaw_cd"":286,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.692+00:00,BIN,"BIN,ver=1,type=1,seq=56091,ts=56,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=459,roll_cd=-830,yaw_cd=89,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56091,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":459,""roll_cd"":-830,""yaw_cd"":89,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.777+00:00,BIN,"BIN,ver=1,type=1,seq=56246,ts=56,lat=0,lon=0,alt_mm=310,speed_cms=0,heading_cd=6557,pitch_cd=438,roll_cd=-858,yaw_cd=35,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56246,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":310,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":438,""roll_cd"":-858,""yaw_cd"":35,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.858+00:00,BIN,"BIN,ver=1,type=1,seq=56371,ts=56,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=439,roll_cd=-822,yaw_cd=189,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56371,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":439,""roll_cd"":-822,""yaw_cd"":189,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:18.944+00:00,BIN,"BIN,ver=1,type=1,seq=56538,ts=56,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=350,roll_cd=-860,yaw_cd=251,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56538,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":350,""roll_cd"":-860,""yaw_cd"":251,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.025+00:00,BIN,"BIN,ver=1,type=1,seq=56538,ts=56,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=393,roll_cd=-879,yaw_cd=284,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56538,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":393,""roll_cd"":-879,""yaw_cd"":284,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.112+00:00,BIN,"BIN,ver=1,type=1,seq=56538,ts=56,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=393,roll_cd=-879,yaw_cd=284,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56538,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":393,""roll_cd"":-879,""yaw_cd"":284,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.196+00:00,BIN,"BIN,ver=1,type=1,seq=56652,ts=56,lat=0,lon=0,alt_mm=310,speed_cms=0,heading_cd=6557,pitch_cd=393,roll_cd=-879,yaw_cd=284,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56652,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":310,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":393,""roll_cd"":-879,""yaw_cd"":284,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.279+00:00,BIN,"BIN,ver=1,type=1,seq=56652,ts=56,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=412,roll_cd=-894,yaw_cd=215,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56652,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":412,""roll_cd"":-894,""yaw_cd"":215,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.364+00:00,BIN,"BIN,ver=1,type=1,seq=56807,ts=56,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=429,roll_cd=-873,yaw_cd=177,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56807,""ts"":56,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":429,""roll_cd"":-873,""yaw_cd"":177,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.448+00:00,BIN,"BIN,ver=1,type=1,seq=56931,ts=57,lat=0,lon=0,alt_mm=300,speed_cms=0,heading_cd=6557,pitch_cd=458,roll_cd=-834,yaw_cd=224,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56931,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":300,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":458,""roll_cd"":-834,""yaw_cd"":224,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.534+00:00,BIN,"BIN,ver=1,type=1,seq=56931,ts=57,lat=0,lon=0,alt_mm=300,speed_cms=0,heading_cd=6557,pitch_cd=489,roll_cd=-835,yaw_cd=213,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":56931,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":300,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":489,""roll_cd"":-835,""yaw_cd"":213,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.616+00:00,BIN,"BIN,ver=1,type=1,seq=57087,ts=57,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=522,roll_cd=-817,yaw_cd=178,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57087,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":522,""roll_cd"":-817,""yaw_cd"":178,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.700+00:00,BIN,"BIN,ver=1,type=1,seq=57087,ts=57,lat=0,lon=0,alt_mm=310,speed_cms=0,heading_cd=6557,pitch_cd=476,roll_cd=-766,yaw_cd=185,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57087,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":310,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":476,""roll_cd"":-766,""yaw_cd"":185,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.783+00:00,BIN,"BIN,ver=1,type=1,seq=57211,ts=57,lat=0,lon=0,alt_mm=290,speed_cms=0,heading_cd=6557,pitch_cd=464,roll_cd=-768,yaw_cd=116,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57211,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":290,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":464,""roll_cd"":-768,""yaw_cd"":116,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.868+00:00,BIN,"BIN,ver=1,type=1,seq=57491,ts=57,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=495,roll_cd=-858,yaw_cd=84,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57491,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":495,""roll_cd"":-858,""yaw_cd"":84,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:19.951+00:00,BIN,"BIN,ver=1,type=1,seq=57491,ts=57,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=498,roll_cd=-887,yaw_cd=120,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57491,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":498,""roll_cd"":-887,""yaw_cd"":120,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.033+00:00,BIN,"BIN,ver=1,type=1,seq=57491,ts=57,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=498,roll_cd=-887,yaw_cd=120,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57491,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":498,""roll_cd"":-887,""yaw_cd"":120,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.119+00:00,BIN,"BIN,ver=1,type=1,seq=57491,ts=57,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=498,roll_cd=-887,yaw_cd=120,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57491,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":498,""roll_cd"":-887,""yaw_cd"":120,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.203+00:00,BIN,"BIN,ver=1,type=1,seq=57651,ts=57,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=593,roll_cd=-715,yaw_cd=66,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57651,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":593,""roll_cd"":-715,""yaw_cd"":66,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.289+00:00,BIN,"BIN,ver=1,type=1,seq=57651,ts=57,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=495,roll_cd=-729,yaw_cd=109,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57651,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":495,""roll_cd"":-729,""yaw_cd"":109,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.372+00:00,BIN,"BIN,ver=1,type=1,seq=57771,ts=57,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=505,roll_cd=-812,yaw_cd=224,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57771,""ts"":57,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":505,""roll_cd"":-812,""yaw_cd"":224,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.455+00:00,BIN,"BIN,ver=1,type=1,seq=57957,ts=58,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=544,roll_cd=-664,yaw_cd=387,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57957,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":544,""roll_cd"":-664,""yaw_cd"":387,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.539+00:00,BIN,"BIN,ver=1,type=1,seq=57957,ts=58,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=522,roll_cd=-630,yaw_cd=444,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":57957,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":522,""roll_cd"":-630,""yaw_cd"":444,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.623+00:00,BIN,"BIN,ver=1,type=1,seq=58071,ts=58,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=523,roll_cd=-632,yaw_cd=476,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58071,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":523,""roll_cd"":-632,""yaw_cd"":476,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.704+00:00,BIN,"BIN,ver=1,type=1,seq=58198,ts=58,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=421,roll_cd=-857,yaw_cd=335,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58198,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":421,""roll_cd"":-857,""yaw_cd"":335,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.788+00:00,BIN,"BIN,ver=1,type=1,seq=58311,ts=58,lat=0,lon=0,alt_mm=310,speed_cms=0,heading_cd=6557,pitch_cd=535,roll_cd=-578,yaw_cd=531,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58311,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":310,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":535,""roll_cd"":-578,""yaw_cd"":531,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.872+00:00,BIN,"BIN,ver=1,type=1,seq=58467,ts=58,lat=0,lon=0,alt_mm=290,speed_cms=0,heading_cd=6557,pitch_cd=298,roll_cd=-588,yaw_cd=871,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58467,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":290,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":298,""roll_cd"":-588,""yaw_cd"":871,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:20.959+00:00,BIN,"BIN,ver=1,type=1,seq=58467,ts=58,lat=0,lon=0,alt_mm=250,speed_cms=0,heading_cd=6557,pitch_cd=405,roll_cd=-401,yaw_cd=799,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58467,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":250,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":405,""roll_cd"":-401,""yaw_cd"":799,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.043+00:00,BIN,"BIN,ver=1,type=1,seq=58592,ts=58,lat=0,lon=0,alt_mm=250,speed_cms=0,heading_cd=6557,pitch_cd=405,roll_cd=-401,yaw_cd=799,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58592,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":250,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":405,""roll_cd"":-401,""yaw_cd"":799,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.126+00:00,BIN,"BIN,ver=1,type=1,seq=58592,ts=58,lat=0,lon=0,alt_mm=250,speed_cms=0,heading_cd=6557,pitch_cd=420,roll_cd=-308,yaw_cd=865,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58592,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":250,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":420,""roll_cd"":-308,""yaw_cd"":865,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.294+00:00,BIN,"BIN,ver=1,type=1,seq=58592,ts=58,lat=0,lon=0,alt_mm=250,speed_cms=0,heading_cd=6557,pitch_cd=420,roll_cd=-308,yaw_cd=865,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58592,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":250,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":420,""roll_cd"":-308,""yaw_cd"":865,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.297+00:00,BIN,"BIN,ver=1,type=1,seq=58747,ts=58,lat=0,lon=0,alt_mm=280,speed_cms=0,heading_cd=6557,pitch_cd=248,roll_cd=-44,yaw_cd=914,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58747,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":280,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":248,""roll_cd"":-44,""yaw_cd"":914,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.377+00:00,BIN,"BIN,ver=1,type=1,seq=58747,ts=58,lat=0,lon=0,alt_mm=300,speed_cms=0,heading_cd=6557,pitch_cd=420,roll_cd=150,yaw_cd=854,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58747,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":300,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":420,""roll_cd"":150,""yaw_cd"":854,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.462+00:00,BIN,"BIN,ver=1,type=1,seq=58871,ts=58,lat=0,lon=0,alt_mm=300,speed_cms=0,heading_cd=6557,pitch_cd=284,roll_cd=56,yaw_cd=788,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":58871,""ts"":58,""lat"":0,""lon"":0,""alt_mm"":300,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":284,""roll_cd"":56,""yaw_cd"":788,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.546+00:00,BIN,"BIN,ver=1,type=1,seq=59038,ts=59,lat=0,lon=0,alt_mm=270,speed_cms=0,heading_cd=6557,pitch_cd=374,roll_cd=222,yaw_cd=861,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59038,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":270,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":374,""roll_cd"":222,""yaw_cd"":861,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.629+00:00,BIN,"BIN,ver=1,type=1,seq=59038,ts=59,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=395,roll_cd=58,yaw_cd=924,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59038,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":395,""roll_cd"":58,""yaw_cd"":924,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.714+00:00,BIN,"BIN,ver=1,type=1,seq=59151,ts=59,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=305,roll_cd=44,yaw_cd=971,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59151,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":305,""roll_cd"":44,""yaw_cd"":971,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.797+00:00,BIN,"BIN,ver=1,type=1,seq=59309,ts=59,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=323,roll_cd=49,yaw_cd=930,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59309,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":323,""roll_cd"":49,""yaw_cd"":930,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.881+00:00,BIN,"BIN,ver=1,type=1,seq=59431,ts=59,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=323,roll_cd=49,yaw_cd=930,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59431,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":323,""roll_cd"":49,""yaw_cd"":930,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:21.964+00:00,BIN,"BIN,ver=1,type=1,seq=59431,ts=59,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=287,roll_cd=54,yaw_cd=907,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59431,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":287,""roll_cd"":54,""yaw_cd"":907,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.049+00:00,BIN,"BIN,ver=1,type=1,seq=59431,ts=59,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=305,roll_cd=77,yaw_cd=921,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59431,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":305,""roll_cd"":77,""yaw_cd"":921,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.131+00:00,BIN,"BIN,ver=1,type=1,seq=59588,ts=59,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=305,roll_cd=77,yaw_cd=921,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59588,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":305,""roll_cd"":77,""yaw_cd"":921,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.216+00:00,BIN,"BIN,ver=1,type=1,seq=59588,ts=59,lat=0,lon=0,alt_mm=400,speed_cms=0,heading_cd=6557,pitch_cd=281,roll_cd=100,yaw_cd=940,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59588,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":400,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":281,""roll_cd"":100,""yaw_cd"":940,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.300+00:00,BIN,"BIN,ver=1,type=1,seq=59711,ts=59,lat=0,lon=0,alt_mm=400,speed_cms=0,heading_cd=6557,pitch_cd=292,roll_cd=101,yaw_cd=1031,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59711,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":400,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":292,""roll_cd"":101,""yaw_cd"":1031,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.383+00:00,BIN,"BIN,ver=1,type=1,seq=59897,ts=59,lat=0,lon=0,alt_mm=480,speed_cms=0,heading_cd=6557,pitch_cd=301,roll_cd=41,yaw_cd=1020,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59897,""ts"":59,""lat"":0,""lon"":0,""alt_mm"":480,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":301,""roll_cd"":41,""yaw_cd"":1020,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.469+00:00,BIN,"BIN,ver=1,type=1,seq=59897,ts=60,lat=0,lon=0,alt_mm=570,speed_cms=0,heading_cd=6557,pitch_cd=269,roll_cd=76,yaw_cd=881,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":59897,""ts"":60,""lat"":0,""lon"":0,""alt_mm"":570,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":269,""roll_cd"":76,""yaw_cd"":881,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.551+00:00,BIN,"BIN,ver=1,type=1,seq=60011,ts=60,lat=0,lon=0,alt_mm=570,speed_cms=0,heading_cd=6557,pitch_cd=406,roll_cd=14,yaw_cd=884,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":60011,""ts"":60,""lat"":0,""lon"":0,""alt_mm"":570,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":406,""roll_cd"":14,""yaw_cd"":884,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.635+00:00,BIN,"BIN,ver=1,type=1,seq=60138,ts=60,lat=0,lon=0,alt_mm=610,speed_cms=0,heading_cd=6557,pitch_cd=349,roll_cd=-42,yaw_cd=964,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":60138,""ts"":60,""lat"":0,""lon"":0,""alt_mm"":610,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":349,""roll_cd"":-42,""yaw_cd"":964,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:22.722+00:00,BIN,"BIN,ver=1,type=1,seq=60138,ts=60,lat=0,lon=0,alt_mm=610,speed_cms=0,heading_cd=6557,pitch_cd=322,roll_cd=-34,yaw_cd=1044,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":60138,""ts"":60,""lat"":0,""lon"":0,""alt_mm"":610,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":322,""roll_cd"":-34,""yaw_cd"":1044,""bat_mv"":0,""status"":2}"
